pageIndex,area,price,plz,rooms,id
1,,1170,9008,3.5,110306445
1,67,1190,9008,3,3000129555
1,55,1190,9008,3,3000291512
1,75,1195,9008,3,3000295078
1,75,1235,9008,3.5,3000265096
1,,1240,9008,3.5,3000150639
1,66,1255,9008,3,3000133905
1,78,1270,9008,3.5,108632977
1,80,1280,9008,3.5,3000278152
1,70,1280,9008,3.5,3000217286
1,,690,9010,1,3000174159
1,66,1430,9010,3.5,3000128968
1,96,1840,9010,4.5,110191897
1,100,1890,9010,4.5,3000225825
1,,2090,9010,5,3000316145
1,117,2095,9010,4.5,2147907177
1,102,2290,9010,4.5,3000110028
1,100,2300,9010,4.5,3000313409
1,15,510,9010,,3000303663
1,17,550,9010,,3000275543
1,60,1120,9012,3.5,109672993
1,29,720,9012,1,3000302427
1,,730,9012,1.5,3000298497
1,41,950,9012,2,3000263034
1,48,950,9012,1.5,3000302434
1,52,975,9012,1.5,3000302430
1,,1030,9012,2.5,3000232714
1,,1090,9012,3,3000238018
1,,1100,9012,3.5,3000243714
1,,1150,9012,3,3000271855
1,63,1220,9012,3,3000311994
1,41,1290,9012,2,3000153746
1,80,1390,9012,4,3000295834
1,,1430,9012,4,3000309773
1,71,1450,9012,3.5,3000302425
1,71,1450,9012,3.5,3000302426
1,78,1590,9012,4.5,3000284447
1,75,1650,9012,3,3000089960
1,124,1760,9012,4,3000174161
4,85,2035,8953,3.5,3000252882
4,100,2055,8953,2,3000263449
4,107,2095,8953,3.5,3000218686
4,102,2200,8953,4.5,3000229608
4,91,2245,8953,3.5,3000215017
4,119,2255,8953,2,3000263883
4,85,2350,8953,3.5,3000232006
4,93,2355,8953,2.5,3000253316
4,88,2380,8953,3.5,3000109989
4,117,2500,8953,4.5,3000246189
1,83,1300,9011,3.5,3000275427
4,160,2550,8953,4.5,3000302462
4,109,2560,8953,4.5,3000272313
4,98,2565,8953,4.5,3000298885
4,89,2580,8953,3.5,3000287880
4,135,2595,8953,4.5,3000311563
4,90,2682,8953,3.5,3000223264
4,104,2720,8953,3.5,3000242824
1,61,1380,9011,2.5,3000291186
1,77,1390,9011,3.5,3000196356
1,99,1580,9011,3.5,3000190844
1,75,1650,9011,2.5,3000264838
1,91,2060,9011,3.5,3000264848
1,88,2105,9011,2.5,3000310178
1,125,2130,9011,3.5,3000190845
4,119,2760,8953,3.5,3000087160
4,92,2790,8953,3.5,3000301783
4,125,2800,8953,3.5,3000087161
1,126,2520,9011,4.5,3000264829
1,97,2540,9011,3.5,3000264823
1,140,2590,9011,4.5,3000241578
1,300,4000,9011,7.5,3000313426
1,111,1930,9014,4.5,3000111600
1,,490,9015,1,3000310373
1,87,1630,9014,3.5,3000111597
1,118,1950,9014,3.5,3000111596
1,126,2140,9014,4.5,3000111593
1,100,350,9014,4.5,3000298501
1,70,1780,9014,2.5,3000203555
1,70,1820,9014,2.5,3000211527
1,18,540,9014,1,3000193634
1,20,550,9014,1,3000224057
1,47,920,9015,2,3000254800
1,,1150,9015,2.5,3000233796
1,,1270,9015,3.5,3000015867
1,,1420,9015,4.5,3000276050
1,110,1440,9015,5,2147907995
1,59,1440,9015,2.5,3000249893
1,80,1500,9015,3.5,3000261057
1,92,1580,9015,3.5,3000199263
1,87,1580,9015,3.5,3000252066
1,105,1650,9015,4.5,3000100929
1,76,1390,9016,1.5,3000197711
1,40,870,9014,2,3000265742
1,50,920,9014,2,3000309158
1,,1020,9014,2,2147694072
1,,1080,9014,2.5,3000271495
1,,1090,9014,4.5,3000281929
1,55,1090,9014,3,110143813
1,56,1100,9014,2.5,3000273751
1,,1100,9014,2,3000270946
1,116,1900,9015,5,3000260950
1,129,2030,9015,4.5,3000309338
1,117,2130,9015,4.5,3000313501
1,92,2200,9015,4.5,3000165235
1,107,2250,9015,4.5,3000076360
1,160,2400,9015,6.5,3000269439
1,,490,9015,1,3000301837
1,,850,9015,2,3000301883
1,,1400,9015,4.5,3000287594
1,88,1710,9016,3.5,109122132
1,60,1440,9016,2.5,3000144687
1,83,1760,9016,3.5,3000144683
1,40,890,9016,2,3000213861
1,38,890,9016,2,3000182138
1,57,1045,9016,2,3000300669
1,64,1270,9016,3,3000123286
1,74,1300,9016,4,3000277779
1,,1330,9016,4,2147911807
1,64,1350,9016,4.5,3000303737
1,,1140,9014,3.5,3000252113
1,,1150,9014,4,3000237702
1,,1150,9014,3,3000175469
1,64,1350,9016,2.5,3000158099
1,79,1370,9016,4,3000188538
1,73,1380,9016,2.5,3000073655
1,80,1400,9016,3.5,3000259919
1,79,1400,9016,3.5,3000207784
1,76,1410,9016,3.5,3000153914
1,80,1420,9016,3.5,3000288447
1,100,1450,9016,3.5,3000217285
1,77,1460,9016,4.5,3000250240
2,66,1285,9008,3,2148024993
2,87,1290,9008,3.5,3000197745
2,76,1290,9008,3.5,110159490
2,66,1290,9008,3.5,3000283838
2,,1290,9008,3.5,3000295802
2,95,1295,9008,4,3000001475
2,91,1295,9008,3.5,3000301807
2,68,1300,9008,3.5,3000163624
2,72,1305,9008,4,109500499
2,85,1350,9008,4.5,3000283794
2,100,1350,9008,4,3000006250
2,90,1350,9008,4,3000239117
2,90,1360,9008,4,3000220089
2,75,1376,9008,3.5,3000099856
2,86,1390,9008,3.5,3000213845
2,65,1390,9008,3.5,3000206911
2,70,1390,9008,2.5,3000307848
2,86,1392,9008,3.5,3000227241
2,72,1400,9008,4,3000229416
2,86,1440,9008,4.5,3000180984
1,65,840,9032,3,3000282121
1,53,1190,9032,2.5,3000262044
1,86,1420,9032,4.5,3000190836
1,98,1590,9032,5.5,3000223389
1,81,1590,9032,4.5,3000221944
1,100,1750,9032,4.5,3000307710
1,110,1880,9032,4.5,3000275418
1,,1100,9030,3,3000275368
5,137,2850,8953,5.5,3000072391
1,53,1250,9030,4,3000275406
1,71,1340,9030,3.5,3000153508
1,79,1540,9030,4,3000305349
1,54,1570,9030,2.5,3000287342
1,88,1680,9030,4.5,109466962
1,108,1770,9030,4.5,2147862480
1,108,1785,9030,4.5,3000230555
1,70,1850,9030,3.5,3000287443
1,137,1895,9030,5,3000163659
1,155,1975,9030,5,3000163617
1,125,2020,9030,5.5,3000171647
1,100,2050,9030,3.5,3000256305
2,52,1160,9014,2.5,3000196985
5,137,2850,8953,5.5,3000279718
5,213,3500,8953,6.5,3000167961
5,,3500,8953,,3000193736
5,260,4500,8953,9,3000234047
5,,150,8953,,3000302964
5,,175,8953,,3000234870
5,,280,8953,,110314783
5,,365,8953,,2148024783
1,102,2800,9030,3.5,3000287371
1,100,1390,9030,2.5,3000313491
1,44,1350,9030,2,3000236418
2,48,1190,9014,3.5,3000304019
2,59,1190,9014,2.5,3000196987
2,62,1240,9014,3,3000195374
2,,1270,9014,3,3000022945
2,75,1280,9014,3.5,3000149190
2,,1290,9014,4,3000271590
2,48,1290,9014,3,3000114599
2,69,1340,9014,3.5,3000291765
2,75,1345,9014,3.5,3000288557
2,,1350,9014,4,3000110007
2,,1400,9015,4.5,3000211383
1,100,2000,9033,3.5,3000303572
2,80,1350,9014,3.5,3000270973
2,62,1370,9014,2.5,3000238150
2,,1420,9014,4,3000022942
2,61,1440,9014,4,3000195303
2,100,1450,9014,3.5,3000301751
2,91,1465,9014,4,3000223241
2,88,1470,9014,4.5,3000271024
2,73,1490,9014,4.5,3000182704
2,,1490,9014,3.5,3000313514
2,80,1460,9016,3.5,3000272971
2,84,1470,9016,3.5,2147895190
2,78,1473,9016,3.5,3000282056
2,81,1480,9016,4.5,3000208256
2,,1480,9016,3,3000270842
2,105,1480,9016,2.5,2147954741
2,78,1488,9016,3.5,3000239457
2,83,1490,9016,4.5,2147801149
2,97,1545,9016,3.5,2147661778
2,83,1550,9016,3.5,3000240230
2,92,1555,9016,3.5,2147947351
2,85,1570,9016,3.5,3000263268
1,145,2145,9035,3.5,3000239077
2,77,1570,9016,2.5,3000303327
2,93,1575,9016,5,3000215165
2,93,1580,9016,4.5,3000283503
2,84,1580,9016,3.5,2148037423
2,86,1590,9016,3.5,3000208243
2,85,1590,9016,3.5,3000208237
2,99,1610,9016,4.5,3000130450
2,85,1640,9016,3.5,3000220493
1,,1590,9034,4.5,3000314551
1,152,1790,9034,4.5,3000314554
1,,1800,9034,4.5,3000295982
1,87,1830,9034,3.5,110215475
1,170,1850,9034,5.5,3000271105
1,150,1850,9034,5.5,3000273513
1,94,1970,9034,3.5,110215476
1,86,2185,9034,3.5,110216024
1,91,2195,9034,3.5,110215477
1,,1700,9038,5.5,109429481
1,127,2250,9034,4.5,110215290
1,241,2870,9034,6.5,3000289852
1,,690,9042,1.5,3000313503
1,81,995,9042,3.5,3000313492
1,73,1290,9042,2,3000205096
1,120,1550,9042,4.5,3000285211
1,86,1570,9042,4,3000235087
1,96,1610,9042,4.5,3000284378
1,125,1780,9042,5.5,3000314439
1,85,1870,9042,3.5,3000296847
1,100,1890,9042,4.5,3000213449
3,82,1450,9008,4.5,3000259911
3,84,1460,9008,3.5,3000181809
3,106,1490,9008,3.5,3000300582
3,83,1490,9008,3.5,3000230109
3,60,1490,9008,2.5,3000113342
3,,1495,9008,4.5,3000314550
3,,1540,9008,4.5,3000161888
3,86,1580,9008,4.5,3000253351
3,86,1580,9008,4.5,3000163656
3,68,1590,9008,3,3000215586
3,93,1640,9008,4.5,2148019188
3,90,1640,9008,4.5,3000205966
3,98,1650,9008,4.5,3000163646
3,69,1660,9008,3,3000192642
1,58,1440,9043,2.5,2147998407
3,81,1750,9008,3.5,3000195785
3,116,1790,9008,4.5,3000168215
3,94,1790,9008,4.5,3000274507
3,93,1790,9008,4.5,3000181811
3,115,1830,9008,4.5,3000283504
3,89,1840,9008,3.5,3000199949
1,81,1730,9043,3.5,2147998405
1,,2090,9043,4.5,3000313511
3,90,1519,9014,4.5,3000288542
3,90,1519,9014,4.5,3000223058
3,71,1550,9014,2.5,3000267492
3,70,1550,9014,2.5,3000282503
3,80,1580,9014,4.5,3000275383
3,92,1590,9014,4,3000246087
3,96,1590,9014,3.5,3000257694
3,80,1590,9014,3.5,3000196984
3,75,1650,9014,3.5,3000293774
3,93,1660,9014,4,3000271859
3,87,1660,9014,3.5,3000310259
3,92,1680,9014,3.5,3000223279
3,87,1740,9014,3.5,3000310258
3,86,1740,9014,3.5,3000284404
3,85,1750,9014,3.5,3000044394
3,,1790,9014,4.5,3000316149
3,,1790,9014,4.5,3000316147
3,101,1830,9014,3.5,3000252449
3,115,1850,9014,2.5,3000224794
3,120,1880,9014,4.5,3000197905
3,90,1650,9016,4.5,3000227614
3,95,1660,9016,5.5,3000051061
3,85,1660,9016,3.5,3000215182
3,109,1670,9016,4.5,3000175548
3,91,1673,9016,4.5,3000227850
3,82,1690,9016,3.5,3000213438
3,88,1730,9016,3.5,3000223366
3,123,1730,9016,2.5,3000216378
3,124,1740,9016,3.5,3000253380
3,80,1750,9016,3.5,3000150344
3,95,1760,9016,4.5,3000213440
3,98,1780,9016,4.5,3000251324
3,154,1790,9016,3.5,3000274508
3,111,1800,9016,5.5,3000314523
3,115,1870,9016,4.5,3000213439
3,102,1910,9016,5.5,3000295909
3,100,1930,9016,4.5,3000213437
3,90,1955,9016,4.5,3000190833
3,118,2030,9016,4.5,3000213444
3,115,2080,9016,4.5,3000247632
1,51,850,9050,1.5,3000214872
1,41,1080,9050,2,110411682
1,70,1160,9050,3.5,3000249633
1,54,1200,9050,2,3000277076
1,63,1214,9050,2.5,3000136748
1,63,1214,9050,2.5,3000136746
1,62,1270,9050,3,3000162228
1,47,1270,9050,2.5,3000237864
1,58,1280,9050,2.5,110410206
1,65,1300,9050,3.5,3000270828
1,63,1390,9050,2.5,2148034297
1,59,1430,9050,2.5,110406372
1,86,1440,9050,4,3000162171
1,78,1440,9050,3.5,3000270847
1,,1440,9050,3.5,3000035816
1,70,1450,9050,3,110406663
1,71,1460,9050,3.5,3000270846
1,94,1465,9050,4.5,3000224972
1,,1490,9050,3.5,3000229163
1,,1490,9050,3.5,3000282360
1,82,1590,9052,3.5,3000313402
1,73,1790,9052,2.5,3000295158
1,101,1770,9054,3.5,3000168615
1,40,900,9053,2.5,3000185254
1,59,1430,9053,2.5,3000277247
1,,1490,9053,4.5,3000273069
1,110,1780,9053,4.5,3000275432
1,,1790,9053,2.5,3000049130
1,77,1800,9053,3.5,3000277246
1,124,1950,9053,3.5,3000281794
1,,1990,9053,3.5,3000097037
1,127,2695,9053,4.5,108889801
1,148,3160,9053,4.5,3000278390
4,83,1870,9008,3.5,3000295954
4,110,1931,9008,4.5,3000165541
4,143,1950,9008,5,3000313127
4,72,2045,9008,2.5,2147994348
4,107,2320,9008,3,2147988815
4,130,2450,9008,5.5,3000279556
4,200,3400,9008,7,3000261738
4,13,450,9008,,3000300175
4,,1240,9008,3,3000280723
4,84,1395,9008,3.5,3000249567
4,74,1415,9008,4,3000209116
4,80,1420,9008,4.5,3000309651
1,136,1450,9056,4.5,3000245535
1,123,1450,9056,2.5,3000217435
1,78,1550,9056,4.5,3000235179
1,122,1690,9056,5.5,3000308041
1,95,1950,9056,2.5,3000298510
1,1,730,9055,1.5,3000273094
1,98,1350,9055,2.5,3000283847
1,79,1540,9055,2.5,3000277771
1,102,1550,9055,3.5,3000296621
1,105,1690,9055,3.5,3000203135
1,106,1700,9055,4.5,3000296627
1,106,1700,9055,4.5,3000296648
1,105,1750,9055,3.5,3000280413
1,105,1770,9055,3.5,3000308895
1,105,1495,9063,4.5,3000285638
4,114,1880,9014,4.5,2147989485
4,96,1940,9014,3.5,3000239074
4,94,1940,9014,3.5,3000264843
4,92,1940,9014,3.5,3000263756
4,111,1960,9014,4.5,3000310257
4,118,1970,9014,3.5,3000310256
4,99,1970,9014,3.5,3000293749
4,98,1970,9014,3.5,3000124316
4,111,1980,9014,3.5,3000060403
4,76,2100,9014,2.5,3000292678
4,124,2155,9014,4.5,3000203553
4,119,2210,9014,4.5,3000178060
4,118,2210,9014,4.5,3000310998
4,130,2280,9014,5.5,3000131792
4,130,2285,9014,5.5,3000239360
4,162,2340,9014,3.5,3000225599
4,133,2415,9014,5.5,3000183283
4,146,2490,9014,5.5,3000252290
4,58,920,9014,2,3000303667
4,110,2215,9016,5.5,3000190835
4,148,2240,9016,5.5,3000213442
4,130,2250,9016,4.5,3000279885
4,11,480,9016,,3000228948
4,20,650,9016,,3000229449
4,,850,9016,3,3000216620
4,64,1250,9016,2.5,3000209021
4,77,1370,9016,3.5,3000284672
4,79,1390,9016,3.5,3000228940
4,95,1480,9016,4.5,3000226292
2,63,1550,9050,2.5,110406373
2,80,1605,9050,3.5,3000237863
2,88,1610,9050,3.5,3000314289
2,91,1680,9050,4.5,3000213676
2,87,1680,9050,3.5,3000237861
2,67,1810,9050,3.5,3000302160
2,100,1900,9050,4.5,3000237860
2,92,1910,9050,3.5,3000116830
2,114,2270,9050,4.5,3000111042
2,163,2450,9050,5,2148013451
2,149,2490,9050,5.5,3000313509
2,142,2100,9050,6.5,3000196458
2,63,1214,9050,2.5,2148008926
2,111,1870,9050,4.5,3000272803
1,130,1600,9103,4.5,3000298251
1,51,995,9104,2,3000232370
1,62,1100,9104,3,3000269536
1,75,1190,9104,4,3000300690
1,75,1240,9104,4,3000251867
1,117,1250,9105,4.5,3000252074
1,130,1300,9105,4.5,3000217234
1,95,1300,9105,4.5,3000166075
1,110,1350,9105,4.5,3000216212
1,93,1350,9105,4.5,3000307985
1,110,1395,9105,4.5,3000302641
1,126,2510,9100,4.5,3000235770
1,39,680,9100,1.5,107443071
1,,790,9100,1,3000234509
1,33,910,9100,1.5,3000184610
1,39,950,9100,2.5,110219427
1,,950,9100,2,3000292012
1,47,960,9100,2.5,3000298719
1,60,980,9100,2.5,3000062544
1,46,980,9100,2,3000184611
1,69,1050,9100,3.5,3000201548
1,,1060,9100,3,2148028940
1,,1070,9100,2.5,3000197582
1,48,1090,9100,2.5,2147873917
1,57,1100,9100,3,3000253349
1,,1140,9100,3,109260979
1,,1150,9100,3,110082376
1,80,1190,9100,4.5,3000313496
1,72,1190,9100,4,3000227982
1,,1190,9100,4,3000312367
1,,1190,9100,4,3000193798
1,43,700,9107,1.5,3000177444
1,50,780,9107,2.5,3000177475
1,178,1400,9107,5,3000197265
1,114,1430,9107,4.5,3000307120
1,95,1510,9107,4.5,3000281192
1,,1150,9116,3,2147915417
1,,1310,9116,3.5,3000212263
1,,1330,9116,4,3000107931
1,28,750,9113,1,3000205793
1,,890,9113,2.5,3000105297
1,95,950,9113,3.5,3000123454
1,77,1090,9113,3,3000288233
1,75,1250,9113,3.5,3000206543
1,,1290,9113,4.5,109386415
1,64,1300,9113,3.5,3000262711
1,90,1345,9113,3.5,3000302694
1,85,1350,9113,4,3000252602
1,,1370,9113,4.5,3000073445
1,,1380,9113,3.5,105433359
1,70,1380,9113,2.5,3000305705
1,,1450,9113,4.5,3000006944
1,95,1500,9113,3.5,3000295227
1,95,1940,9113,3.5,3000193785
1,160,2200,9113,5.5,3000287367
1,,1090,9113,3,3000301874
1,112,1500,9122,4.5,3000166079
2,,1190,9100,4,3000135837
2,,1190,9100,3.5,109260980
2,75,1195,9100,3.5,2147873915
2,35,1200,9100,1.5,3000210046
2,85,1270,9100,4,110219421
2,70,1270,9100,3.5,3000163616
2,62,1270,9100,2.5,2148034665
2,,1300,9100,4.5,3000153287
2,,1300,9100,3,3000089980
2,,1350,9100,4.5,3000045976
2,,1350,9100,4.5,3000196657
2,,1350,9100,3.5,3000197581
2,70,1375,9100,3.5,3000244159
2,74,1390,9100,4,3000287802
2,,1390,9100,4,2147768763
2,80,1390,9100,3.5,3000252848
2,,1400,9100,5.5,3000214549
2,70,1400,9100,3.5,3000272422
2,91,1410,9100,4.5,2147677195
2,85,1425,9100,4.5,3000302495
1,90,1100,9126,4,3000207383
1,60,925,9125,3.5,3000270959
1,122,1690,9125,4.5,3000316079
1,95,1190,9125,4,3000260218
1,95,1240,9125,4,3000260226
1,150,1580,9125,6,3000260217
1,85,1100,9127,3.5,3000217434
1,,400,9127,,3000284689
1,,1150,9127,3.5,3000209080
3,,1430,9100,4.5,3000196640
3,100,1450,9100,5.5,109687393
3,,1450,9100,4.5,3000105293
3,93,1470,9100,4,3000298712
3,105,1480,9100,4.5,3000163648
3,79,1490,9100,3.5,3000276950
3,57,1490,9100,3.5,3000210047
3,34,1490,9100,1.5,3000210045
3,90,1500,9100,3.5,3000072536
3,81,1510,9100,5,3000041511
3,105,1600,9100,4.5,3000258112
3,115,1630,9100,4.5,3000309772
3,109,1630,9100,4.5,2148009641
3,128,1640,9100,4.5,3000151213
3,110,1650,9100,4.5,2148009642
3,82,1720,9100,3.5,3000314244
3,,1730,9100,4.5,3000193286
3,80,1760,9100,,3000178280
3,90,1850,9100,3,3000238998
3,125,1890,9100,5.5,3000309771
4,126,1950,9100,4.5,3000310355
4,,2040,9100,,2147990192
4,121,2050,9100,4.5,3000222302
4,107,2070,9100,4.5,2147926641
4,118,2090,9100,4.5,3000312802
4,126,2100,9100,3.5,3000311109
4,,2190,9100,,3000247386
4,119,2240,9100,4.5,3000253204
4,120,2300,9100,5.5,3000253202
4,136,2300,9100,4.5,3000311138
4,121,2300,9100,4.5,3000155693
4,118,2350,9100,4.5,3000253203
4,100,2600,9100,4.5,3000271109
4,182,2790,9100,6.5,3000136636
4,,160,9100,,3000231285
1,30,945,9200,2,3000261103
1,87,1690,9200,3.5,3000198813
1,48,940,9200,2,3000032812
1,61,1030,9200,2.5,3000269931
1,50,1070,9200,2.5,3000300345
1,,1130,9200,2.5,3000292173
1,41,1200,9200,2.5,3000229866
1,,1210,9200,4,3000265783
1,,1230,9200,3.5,3000305462
1,85,1250,9200,3.5,104478837
1,66,1250,9200,3.5,3000282977
1,55,1250,9200,2.5,3000285969
1,,1270,9200,3.5,3000286167
1,,1320,9200,3,2147970634
1,,1390,9200,4,3000076967
1,65,1390,9200,2.5,3000307366
1,75,1395,9200,3.5,3000315625
1,,1400,9200,4,107289762
1,,1440,9200,4,3000185843
1,100,1450,9200,4.5,104478579
1,114,1760,9204,4.5,3000279260
1,120,1950,9204,4.5,3000228120
1,160,2090,9204,5.5,3000278214
1,92,1470,9205,3.5,3000266993
1,92,1595,9205,3.5,3000141352
1,135,1980,9205,3.5,109862330
1,100,1600,9205,4.5,3000294224
1,50,825,9213,2.5,3000275557
1,87,1690,9213,3.5,3000263517
1,86,1430,9212,3.5,3000305508
1,96,1520,9212,3.5,3000310784
1,100,1550,9212,4.5,3000310768
1,101,1670,9212,4.5,3000185731
1,100,1670,9212,4.5,3000296843
1,97,1690,9212,4.5,3000289911
1,109,1770,9212,4.5,3000282232
1,130,1900,9212,5.5,3000283853
1,,940,9215,3.5,109372095
1,65,995,9215,3.5,3000214082
1,66,1050,9215,3.5,2147906867
1,,1120,9215,4.5,3000120890
1,92,1190,9215,4.5,3000157857
1,60,960,9217,1.5,3000291778
1,61,990,9214,3,3000288088
1,52,990,9214,2,3000288089
1,95,1290,9214,3.5,3000279763
1,93,1290,9214,3.5,3000233410
1,125,1390,9214,4.5,3000208278
1,98,1435,9214,4.5,3000030690
1,98,1450,9214,4.5,3000096249
1,91,1450,9214,4.5,3000096256
1,95,1595,9214,4.5,3000302266
1,,1320,9220,2.5,3000173465
1,,1630,9220,3.5,3000258717
1,,2010,9220,3.5,3000276100
1,30,890,9220,1.5,3000276039
1,30,890,9220,1.5,3000307744
1,60,980,9220,3,3000289070
1,45,1095,9220,2.5,3000282242
1,,1100,9220,4.5,3000263027
1,65,1115,9220,3,2147967199
1,,1150,9220,3.5,3000311599
1,,1150,9220,3,3000273043
1,82,1165,9220,2.5,3000038414
1,84,1215,9220,4,3000305707
1,86,1220,9220,3,3000307714
1,110,1350,9220,4,3000161615
1,82,1380,9220,3.5,3000230669
1,92,1390,9220,4.5,3000122844
1,91,1510,9220,4.5,3000293334
1,105,1525,9220,4.5,3000223233
1,109,1600,9220,4.5,3000277148
1,123,1970,9225,4.5,3000307287
2,,1460,9200,4.5,109265846
2,101,1470,9200,4.5,3000284400
2,81,1470,9200,3.5,3000316018
2,93,1490,9200,4.5,3000139972
2,102,1500,9200,4.5,2147916660
2,,1500,9200,4.5,3000306475
2,75,1500,9200,2.5,3000217431
2,,1510,9200,5.5,3000140033
2,,1510,9200,4.5,3000275664
2,78,1520,9200,3.5,3000304877
2,,1530,9200,3.5,3000123943
2,76,1570,9200,3.5,3000205074
2,95,1600,9200,4.5,3000273737
2,78,1600,9200,4.5,3000304443
2,89,1630,9200,3.5,3000166224
2,87,1700,9200,3.5,3000181812
2,,1710,9200,4.5,3000298709
2,90,1716,9200,3.5,3000307364
2,101,1800,9200,4.5,2147980454
2,98,1800,9200,4.5,3000147382
1,33,650,9230,1.5,3000295960
1,,660,9230,1.5,3000308755
1,32,750,9230,1.5,3000232174
1,58,850,9230,2,3000261724
1,46,850,9230,2,3000309157
1,43,850,9230,2,2147991696
1,58,890,9230,2,3000197719
1,45,950,9230,2.5,3000305642
1,55,985,9230,2,3000210518
1,,1020,9230,3,3000174607
1,50,1050,9230,2.5,3000252714
1,,1100,9230,3,3000313874
1,,1130,9230,3,3000178219
1,51,1140,9230,1.5,3000285042
1,,1150,9230,3,3000048256
1,85,1160,9230,4,3000188749
1,,1180,9230,3.5,3000272955
1,,1190,9230,4,3000070785
1,,1190,9230,3.5,3000137496
1,,1200,9230,3.5,3000273119
2,88,1620,9220,3.5,2148007362
2,102,1830,9220,4.5,3000066915
2,102,1960,9220,3.5,3000217500
2,250,2500,9220,6,3000305152
1,,990,9243,3.5,3000232367
1,90,1640,9243,4.5,3000312594
1,113,1930,9243,4.5,2147852603
1,113,2105,9243,4.5,3000308334
1,60,890,9240,2.5,3000291162
1,55,940,9240,2,3000259904
1,80,1200,9240,4,3000291163
1,68,1210,9240,3,2147996051
1,86,1280,9240,4,3000259058
1,80,1365,9240,3.5,3000003278
1,99,1490,9240,4.5,3000151470
1,90,1560,9240,4.5,3000263276
1,120,1590,9240,4.5,3000252625
1,95,1590,9240,3.5,3000279448
1,95,1590,9240,3.5,3000279456
1,93,1590,9240,3.5,3000279477
1,117,1610,9240,4.5,3000239789
1,102,1790,9240,3.5,3000279409
1,102,1790,9240,3.5,109950092
1,102,1790,9240,3.5,3000279457
1,102,1790,9240,3.5,3000279471
3,92,1805,9200,3.5,2148017475
1,112,1890,9240,4.5,108977398
1,112,1890,9240,4.5,3000279458
1,112,1990,9240,4.5,3000285237
3,99,1830,9200,4.5,3000226681
3,99,1850,9200,4.5,3000296837
3,99,1850,9200,4.5,3000014097
3,99,1860,9200,4.5,3000296838
3,97,1860,9200,4.5,3000180927
3,85,1920,9200,4.5,3000198389
3,102,1924,9200,4.5,3000307365
3,117,1960,9200,4.5,2147927033
3,,2000,9200,3.5,3000294978
3,93,2090,9200,4.5,3000146768
3,117,2160,9200,4.5,3000274386
3,122,2320,9200,5.5,3000205653
3,,2390,9200,4.5,3000158035
1,23,690,9242,1,3000282417
3,,2450,9200,4.5,3000158036
3,,2600,9200,4.5,3000158034
3,,40,9200,,3000166187
3,,450,9200,,3000303678
3,450,764,9200,,3000291860
3,,990,9200,2.5,3000209036
1,30,850,9242,1,3000305501
1,81,1250,9242,4,3000273781
1,,1260,9242,4.5,3000288491
1,95,1390,9242,4.5,3000270965
1,64,1390,9242,2.5,3000280736
1,63,1425,9242,2.5,3000300618
1,,1475,9242,3,3000232738
1,82,1510,9242,3.5,3000303977
1,,1545,9242,3.5,3000232747
1,,1595,9242,3.5,3000245938
1,120,1610,9242,4.5,3000293166
1,88,1690,9242,3.5,3000051647
1,88,1730,9242,3.5,2147994973
1,96,1750,9242,3.5,3000263714
1,85,1775,9242,3.5,3000300617
1,230,1790,9242,7.5,3000313519
1,94,1800,9242,3.5,3000152596
1,120,1900,9242,5.5,3000223296
2,80,1225,9230,4,3000210370
1,,940,9246,2,3000202189
1,168,2490,9246,5.5,3000154023
1,118,2040,9242,4.5,3000213656
2,47,1240,9230,2.5,3000295978
2,68,1250,9230,3.5,3000174939
2,40,1250,9230,3,3000249653
2,46,1250,9230,2.5,3000223277
2,64,1260,9230,3,3000291272
2,80,1280,9230,3.5,3000067537
2,67,1280,9230,2.5,3000188539
2,80,1290,9230,4,3000144151
2,56,1290,9230,2.5,3000295973
2,,1290,9230,,3000291899
2,85,1340,9230,4,3000144138
2,75,1340,9230,3,3000252740
1,55,870,9245,2.5,3000288574
1,126,2090,9245,4.5,3000310056
1,77,1300,9245,3.5,3000247271
2,,1355,9230,4,3000260493
2,,1390,9230,4,3000271281
2,81,1390,9230,3.5,3000163661
2,101,1440,9230,4.5,3000219752
2,100,1440,9230,4.5,3000259085
2,101,1460,9230,4.5,3000295495
2,69,1480,9230,2.5,3000285043
1,95,1680,9245,4.5,3000246014
1,,960,9247,3,3000271020
1,122,1870,9244,4.5,3000173514
1,124,1855,9247,4.5,3000294264
1,,960,9247,3,3000241150
1,37,640,9244,1,3000304879
1,,820,9244,,3000302422
1,,1100,9244,3.5,3000270972
1,70,1125,9244,3,3000222176
1,75,1165,9244,3.5,3000251781
1,,1170,9244,3.5,3000159662
1,,1200,9244,3.5,3000299208
1,,1220,9244,4.5,3000158091
1,,1280,9244,3,3000235621
1,85,1350,9244,4,2148030428
1,,1410,9244,3.5,3000271167
1,60,1150,9248,2.5,3000217088
1,111,1800,9248,8,3000061762
1,105,1500,9244,5,3000217377
1,96,1510,9244,4.5,3000137066
1,96,1540,9244,4.5,3000189694
1,101,1695,9244,4.5,3000130442
1,119,1780,9244,4.5,3000298228
1,107,1870,9244,3.5,3000214814
1,118,1890,9244,5.5,3000189693
1,195,2150,9244,6.5,3000271266
1,50,1150,9248,2.5,3000251715
4,100,1490,9200,4.5,3000226265
2,112,1990,9240,4.5,109950093
2,102,1990,9240,3.5,3000101294
2,122,2240,9240,4.5,3000155322
